Time (s),A-output,B-output
2.130000,0.010914,-0.022077
2.135000,0.013991,-0.022548
2.140000,0.016966,-0.026661
2.145000,0.016713,-0.031405
2.150000,0.014319,-0.030695
2.155000,0.010792,-0.026469
2.160000,0.009131,-0.023259
2.165000,0.007347,-0.018953
2.170000,0.003632,-0.018948
2.175000,0.000497,-0.026717
2.180000,0.000406,-0.030799
2.185000,0.001755,-0.026172
2.190000,0.000578,-0.023733
2.195000,-0.003892,-0.021686
2.200000,-0.005944,-0.021592
2.205000,-0.002938,-0.021186
2.210000,-0.000885,-0.017332
2.215000,0.000009,-0.014472
2.220000,-0.000967,-0.015632
2.225000,-0.004899,-0.013065
2.230000,-0.006487,-0.014051
2.235000,-0.005161,-0.017554
2.240000,-0.004119,-0.017578
2.245000,-0.006436,-0.016024
2.250000,-0.009039,-0.013071
2.255000,-0.007602,-0.011368
2.260000,-0.004388,-0.012311
2.265000,-0.004165,-0.011927
2.270000,-0.005097,-0.007989
2.275000,-0.005878,-0.007555
2.280000,-0.006690,-0.007693
2.285000,-0.005896,-0.007184
2.290000,-0.005524,-0.007268
2.295000,-0.004045,-0.005410
2.300000,-0.002255,-0.005327
2.305000,-0.000771,-0.004376
2.310000,-0.000822,-0.004033
2.315000,-0.001530,-0.002930
2.320000,-0.000099,-0.002973
2.325000,0.002609,0.000751
2.330000,0.002881,0.004420
2.335000,0.000564,0.004401
2.340000,0.001175,0.004843
2.345000,0.003531,0.004808
2.350000,0.004821,0.004069
2.355000,0.003314,0.005439
2.360000,0.002885,0.009301
2.365000,0.006606,0.009665
2.370000,0.010588,0.008754
2.375000,0.009728,0.013003
2.380000,0.006650,0.015912
2.385000,0.009039,0.011187
2.390000,0.012046,0.012937
2.395000,0.010547,0.012183
2.400000,0.010259,0.006030
2.405000,0.010394,0.007734
2.410000,0.012183,0.013467
2.415000,0.012414,0.013350
2.420000,0.008678,0.017324
2.425000,0.008178,0.027110
2.430000,0.009186,0.025122
2.435000,0.009241,0.022022
2.440000,0.007680,0.013017
2.445000,0.003491,-0.005488
2.450000,0.000363,-0.008105
2.455000,-0.001350,-0.010890
2.460000,-0.006917,-0.017867
2.465000,-0.012102,-0.020743
2.470000,-0.012154,-0.019883
2.475000,-0.009527,-0.023664
2.480000,-0.006541,-0.022400
2.485000,-0.001668,-0.016928
2.490000,0.002841,-0.016854
2.495000,0.002762,-0.011758
2.556062,0.003234,-0.007113
2.561062,0.007539,-0.004712
2.566062,0.012902,-0.006852
2.571062,0.015313,-0.000583
2.576062,0.014862,0.007741
2.581062,0.013317,0.008739
2.586062,0.011153,0.003299
2.591062,0.009849,-0.001696
2.596062,0.007899,0.000152
2.601062,0.007780,0.006667
2.606062,0.012537,0.011517
2.611062,0.019924,0.007431
2.616062,0.024441,0.011775
2.621062,0.025483,0.001938
2.626062,0.027884,-0.008349
2.631062,0.029752,0.008657
2.636062,0.026663,0.015099
2.641062,0.026406,0.008772
2.646062,0.028533,0.004258
2.651062,0.026164,0.014629
2.656062,0.022822,0.015415
2.661062,0.019906,0.004575
2.666062,0.017090,0.013875
2.671062,0.013607,0.019580
2.676062,0.011517,0.015225
2.681062,0.011328,0.008710
2.686062,0.012314,0.008308
2.691062,0.011464,0.013105
2.696062,0.010198,0.003952
2.701062,0.012983,-0.006511
2.706062,0.013020,0.002223
2.711062,0.008362,0.002747
2.716062,0.004606,-0.000839
2.721062,0.002997,0.000973
2.726062,0.000334,0.007427
2.731062,-0.002209,0.013505
2.736062,-0.003140,0.004790
2.741062,-0.005551,0.012028
2.746062,-0.008826,0.005186
2.751062,-0.009860,-0.011560
2.756062,-0.009685,-0.002444
2.761062,-0.011284,0.007849
2.766062,-0.011059,0.008619
2.771062,-0.009045,0.010908
2.776062,-0.013941,0.011434
2.781062,-0.019870,0.008940
2.786062,-0.019750,0.006583
2.791062,-0.016070,0.005037
2.796062,-0.019922,0.006419
2.801062,-0.027493,-0.004793
2.806062,-0.023288,-0.005740
2.811062,-0.017441,0.006851
2.816062,-0.016633,0.013049
2.821062,-0.014933,0.009980
2.826062,-0.012760,0.011380
2.831062,-0.012050,0.020746
2.836062,-0.015558,0.026388
2.841062,-0.015836,0.015042
2.846062,-0.009936,-0.001349
2.851062,-0.010512,0.009149
2.856062,-0.013755,0.018175
2.861062,-0.013346,0.007462
2.866062,-0.011231,0.014232
2.871062,-0.011839,0.017916
2.876062,-0.011033,0.010532
2.881062,-0.005763,0.014840
2.886062,-0.002058,0.015384
2.891062,0.002592,0.023732
2.896062,0.008811,0.027284
2.901062,0.010116,0.012077
2.906062,0.006845,0.003779
2.911062,0.007605,0.015463
2.916062,0.012118,0.011258
2.921062,0.014300,0.001137
2.926062,0.011453,0.014363
2.931062,0.007421,0.015531
2.936062,0.008334,-0.002501
2.941062,0.010125,0.008537
2.946062,0.009546,0.027161
2.951062,0.008443,0.009205
2.956062,0.008339,-0.000705
2.961062,0.008753,0.016711
2.966062,0.010462,0.016718
2.971062,0.013930,0.005770
2.976062,0.015702,0.016831
2.981062,0.013193,0.024525
2.986062,0.010007,0.016730
2.991062,0.011995,0.021973
2.996062,0.012017,0.027759
3.001062,0.007067,0.021332
3.006062,0.001860,0.019142
3.011062,0.001921,0.018025
3.016062,0.005575,0.007672
3.021062,0.002428,0.011235
3.026062,-0.002134,0.017221
3.031062,-0.002661,0.008754
3.036062,-0.002405,0.008912
3.041062,-0.002606,0.011957
3.046062,-0.006787,0.010698
3.051062,-0.008447,0.008602
3.056062,-0.006535,0.002712
3.061062,-0.008711,0.005285
3.066062,-0.010255,0.014095
3.071062,-0.010132,0.005671
3.076062,-0.010918,-0.004794
3.081062,-0.011235,0.005354
3.086062,-0.011137,0.009985
3.091062,-0.011092,0.004325
3.096062,-0.012465,0.008267
3.101062,-0.013314,0.017010
3.106062,-0.013284,0.016076
3.111062,-0.012897,0.009434
3.116062,-0.013453,0.008443
3.121062,-0.014980,0.016316
3.126062,-0.013248,0.016234
3.131062,-0.011372,0.007842
3.136062,-0.013393,0.011170
3.141062,-0.016130,0.019675
3.146062,-0.016199,0.008228
3.151062,-0.013085,0.000195
3.156062,-0.013919,0.019510
3.161062,-0.015966,0.026599
3.166062,-0.014400,0.020875
3.171062,-0.012078,0.022951
3.176062,-0.010340,0.031737
3.181062,-0.012462,0.035247
3.186062,-0.012972,0.025597
3.191062,-0.009934,0.019425
3.196062,-0.008135,0.027761
3.201062,-0.007207,0.025175
3.206062,-0.007480,0.013745
3.211062,-0.005761,0.020731
3.216062,-0.002874,0.031080
3.221062,-0.002219,0.029606
3.226062,-0.002447,0.035656
3.231062,-0.003107,0.039328
3.236062,-0.001532,0.034147
3.241062,0.002095,0.032430
3.246062,0.002543,0.031433
3.251062,-0.000426,0.030361
3.256062,-0.000925,0.030226
3.261062,0.000446,0.031447
3.266062,0.003215,0.033868
3.271062,0.005975,0.033868
3.276062,0.003910,0.035362
3.281062,0.004030,0.034756
3.286062,0.006486,0.031949
3.291062,0.006429,0.032742
3.296062,0.004046,0.034354
3.301062,0.001881,0.031145
3.306062,0.003912,0.027363
3.311062,0.005601,0.024725
3.316062,0.003606,0.023984
3.321062,0.001335,0.023777
3.326062,0.002687,0.023039
3.331062,0.003175,0.026482
3.336062,0.001014,0.029252
3.341062,-0.001730,0.024378
3.346062,-0.003127,0.020592
3.351062,-0.002090,0.022381
3.356062,-0.001473,0.019418
3.361062,-0.003748,0.013595
3.366062,-0.005970,0.009976
3.371062,-0.006204,0.008603
3.376062,-0.006015,0.006427
3.381062,-0.005695,0.006995
3.386062,-0.007262,0.007085
3.391062,-0.009496,0.005161
3.396062,-0.008780,0.001524
3.401062,-0.007188,-0.000597
3.406062,-0.007366,-0.001966
3.411062,-0.008906,-0.004024
3.416062,-0.009420,-0.004105
3.421062,-0.008405,-0.004904
3.426062,-0.007693,-0.004314
3.431062,-0.008584,-0.006712
3.436062,-0.009828,-0.013446
3.441062,-0.009558,-0.018202
3.446062,-0.008149,-0.016803
3.451062,-0.007752,-0.018919
3.456062,-0.008377,-0.017542
3.461062,-0.008259,-0.004381
3.466062,-0.007351,-0.001297
3.471062,-0.006648,0.000385
3.476062,-0.005634,0.010462
3.481062,-0.007120,0.008381
3.486062,-0.008516,0.007247
3.491062,-0.005632,0.008007
3.496062,-0.001719,0.008589
3.501062,-0.000990,0.015733
3.506062,-0.002405,0.025316
3.511062,-0.002832,0.031254
3.516062,-0.000981,0.029749
3.521062,0.001360,0.033583
3.526062,0.001118,0.037411
3.531062,0.000764,0.035213
3.536062,0.001178,0.035740
3.541062,0.002328,0.043244
3.546062,0.006174,0.063228
3.551062,0.008865,0.058269
3.556062,0.010714,0.027947
3.561062,0.015238,0.006810
3.566062,0.016611,-0.006868
3.571062,0.016394,-0.017718
3.576062,0.017001,-0.021576
3.581062,0.012613,-0.015484
3.586062,0.007564,-0.008197
3.591062,0.007310,-0.000613
3.596062,0.006517,0.001128
3.601062,0.002889,0.001936
3.606062,-0.000785,0.001249
3.611062,-0.005657,0.001596
3.616062,-0.007575,0.002309
3.621062,-0.005108,-0.008892
3.626062,-0.004934,-0.014076
3.631062,-0.004909,-0.010089
3.636062,-0.004710,-0.011954
3.641062,-0.006012,-0.015249
3.646062,-0.007912,-0.019692
3.651062,-0.015060,-0.020719
3.656062,-0.023232,-0.016989
3.661062,-0.023788,-0.002218
3.666062,-0.024880,0.007771
3.671062,-0.026965,0.005594
3.676062,-0.025877,-0.001272
3.681062,-0.025629,-0.005781
3.686062,-0.026452,-0.003894
3.691062,-0.024941,-0.007542
3.696062,-0.021056,0.000426
3.701062,-0.022065,0.011261
3.706062,-0.024021,0.002722
3.711062,-0.022558,-0.012956
3.716062,-0.020375,-0.017010
3.721062,-0.019156,-0.016411
3.726062,-0.020552,-0.017092
3.731062,-0.023605,-0.003449
3.736062,-0.028182,0.011101
3.741062,-0.028556,0.010476
3.746062,-0.023564,0.004276
3.751062,-0.021392,0.004709
3.756062,-0.020322,0.001480
3.761062,-0.015063,-0.003742
3.766062,-0.009412,0.006120
3.771062,-0.011408,0.013834
3.776062,-0.015368,0.002205
3.781062,-0.011018,-0.012789
3.786062,-0.007591,-0.014715
3.791062,-0.004802,-0.010795
3.796062,0.001943,-0.013665
3.801062,0.004167,-0.013408
3.806062,0.003520,-0.007049
3.811062,0.004814,-0.014621
3.816062,0.012162,-0.024660
3.821062,0.019986,-0.019920
3.826062,0.017317,-0.017439
3.831062,0.015427,-0.029918
3.836062,0.020373,-0.036404
3.841062,0.023253,-0.025488
3.846062,0.021757,-0.014925
3.851062,0.018488,-0.016169
3.856062,0.018072,-0.007716
3.861062,0.017646,0.009817
3.866062,0.019162,0.002940
3.871062,0.023756,-0.009013
3.876062,0.022906,-0.005152
3.881062,0.017842,-0.003288
3.886062,0.019516,-0.012370
3.891062,0.026490,-0.013599
3.896062,0.028577,-0.008217
3.901062,0.025330,-0.010021
3.906062,0.022835,-0.015187
3.911062,0.021280,-0.008036
3.916062,0.018394,0.001538
3.921062,0.015990,-0.013575
3.926062,0.013871,-0.029076
3.931062,0.008490,-0.029836
3.936062,0.003251,-0.016840
3.941062,0.009554,-0.014327
3.946062,0.016407,-0.022183
3.951062,0.011829,-0.021483
3.956062,0.004658,-0.021449
3.961062,0.000985,-0.024770
3.966062,0.001882,-0.014601
3.971062,0.000941,-0.002149
3.976062,-0.003498,-0.011904
3.981062,-0.003757,-0.022404
3.986062,-0.002491,-0.019878
3.991062,-0.002310,-0.009275
3.996062,-0.000866,-0.006423
4.001062,-0.001866,-0.015810
4.006062,-0.010134,-0.021753
4.011062,-0.016329,-0.014172
4.016062,-0.013679,-0.009837
4.021062,-0.010533,-0.011695
4.026062,-0.011629,-0.009783
4.031062,-0.014931,-0.006115
4.036062,-0.016122,-0.010410
4.041062,-0.016055,-0.008151
4.046062,-0.015993,0.001220
4.051062,-0.014058,-0.003774
4.056062,-0.011112,-0.011482
4.061062,-0.011434,-0.004488
4.066062,-0.012721,0.003977
4.071062,-0.009223,-0.001680
4.076062,-0.004965,-0.009732
4.081062,-0.006602,-0.009256
4.086062,-0.010479,-0.006741
4.091062,-0.009120,-0.008407
4.096062,-0.003624,-0.012305
4.101062,-0.003191,-0.007595
4.106062,-0.006802,-0.006775
4.111062,-0.005393,-0.017252
4.116062,-0.004078,-0.016768
4.121062,-0.002761,-0.007868
4.126062,0.000112,-0.012207
4.131062,0.000614,-0.021095
4.136062,0.000802,-0.015483
4.141062,0.001717,-0.010211
4.146062,0.005356,-0.016201
4.151062,0.010235,-0.021650
4.156062,0.009145,-0.019161
4.161062,0.004731,-0.019171
4.166062,0.006431,-0.019445
4.171062,0.011311,-0.017362
4.176062,0.011778,-0.014944
4.181062,0.010834,-0.016178
4.186062,0.013110,-0.024533
4.191062,0.015537,-0.027983
4.196062,0.015523,-0.022578
4.201062,0.013092,-0.022124
4.206062,0.014247,-0.022412
4.211062,0.016988,-0.020194
4.216062,0.016317,-0.020791
4.221062,0.016804,-0.024359
4.226062,0.017499,-0.026054
4.231062,0.017743,-0.023019
4.236062,0.018472,-0.023123
4.241062,0.016191,-0.023887
4.246062,0.012142,-0.023220
4.251062,0.010313,-0.026325
4.256062,0.010670,-0.026406
4.261062,0.014108,-0.021663
4.266062,0.016424,-0.024701
4.271062,0.013001,-0.031673
4.276062,0.009326,-0.030179
4.281062,0.007064,-0.027046
4.286062,0.007038,-0.027324
4.291062,0.006871,-0.026759
4.296062,0.004123,-0.028590
4.301062,0.002790,-0.027953
4.306062,0.005285,-0.029447
4.311062,0.008515,-0.028953
4.316062,0.005623,-0.021346
4.321062,0.001456,-0.019854
4.326062,0.001038,-0.023776
4.331062,0.002466,-0.020703
4.336062,0.002373,-0.014798
4.341062,-0.001202,-0.013420
4.346062,-0.002179,-0.017855
4.351062,-0.002676,-0.020294
4.356062,-0.003355,-0.019223
4.361062,-0.003246,-0.021045
4.366062,-0.003871,-0.020974
4.371062,-0.002907,-0.015594
