Time (s),A-output,B-output
2.395000,0.023044,0.055623
2.400000,0.077220,0.069994
2.405000,0.068534,0.068586
2.410000,0.081296,0.055640
2.415000,0.090033,-0.008966
2.420000,0.112963,-0.072868
2.425000,0.116128,-0.082533
2.430000,0.029051,-0.031200
2.435000,-0.011614,0.053367
2.440000,-0.028643,0.105831
2.445000,-0.010905,0.121822
2.450000,0.008549,0.118753
2.455000,-0.010980,0.067664
2.460000,-0.012675,0.044385
2.465000,-0.076490,0.064797
2.470000,-0.116109,0.052538
2.475000,-0.126445,0.064409
2.480000,-0.174406,0.073750
2.485000,-0.179408,0.073982
2.490000,-0.172421,0.093983
2.495000,-0.168242,0.093578
2.555079,-0.183601,0.060030
2.560079,-0.194250,0.041649
2.565079,-0.192039,0.070307
2.570079,-0.211999,0.076657
2.575079,-0.199532,0.051907
2.580079,-0.197388,0.007588
2.585079,-0.196293,-0.016086
2.590079,-0.163889,0.008445
2.595079,-0.138428,0.033010
2.600079,-0.090931,0.132278
2.605079,-0.035202,0.254372
2.610079,0.029030,0.234255
2.615079,0.110980,0.161578
2.620079,0.091392,0.159335
2.625079,0.025915,0.117735
2.630079,0.048790,0.082035
2.635079,0.046022,0.099875
2.640079,0.024990,0.086100
2.645079,0.049040,0.083703
2.650079,-0.007710,0.084113
2.655079,-0.060223,0.075384
2.660079,-0.006085,0.038439
2.665079,0.008566,-0.031149
2.670079,-0.050928,-0.018231
2.675079,-0.129761,0.032233
2.680079,-0.158509,0.048209
2.685079,-0.118862,0.082648
2.690079,-0.073680,0.020911
2.695079,-0.050948,-0.018977
2.700079,-0.102731,0.029493
2.705079,-0.152745,-0.007703
2.710079,-0.148252,-0.024898
2.715079,-0.126795,-0.004451
2.720079,-0.084280,-0.000305
2.725079,-0.083769,0.016772
2.730079,-0.067925,0.009628
2.735079,-0.015144,-0.008438
2.740079,0.036195,-0.064437
2.745079,0.060417,-0.087996
2.750079,0.036035,-0.031493
2.755079,0.054942,-0.013749
2.760079,0.057809,-0.042967
2.765079,0.069196,-0.060512
2.770079,0.136699,-0.048361
2.775079,0.141996,-0.050791
2.780079,0.158479,-0.064024
2.785079,0.189192,-0.083563
2.790079,0.185291,-0.099929
2.795079,0.190289,-0.073716
2.800079,0.193060,-0.054509
2.805079,0.212863,-0.055613
2.810079,0.207432,-0.066142
2.815079,0.190833,-0.082079
2.820079,0.187136,-0.073411
2.825079,0.171252,-0.021361
2.830079,0.179812,0.011750
2.835079,0.176232,-0.032770
2.840079,0.139592,-0.075354
2.845079,0.091592,-0.057618
2.850079,0.049373,-0.070447
2.855079,0.001562,-0.037327
2.860079,-0.087811,0.007239
2.865079,-0.123109,-0.070983
2.870079,-0.058990,-0.108541
2.875079,-0.024944,-0.111929
2.880079,-0.012284,-0.122551
2.885079,0.042589,-0.092132
2.890079,0.048813,-0.070374
2.895079,0.035076,-0.027441
2.900079,0.062984,0.022641
2.905079,0.021213,-0.005126
2.910079,-0.049153,-0.121479
2.915079,-0.026837,-0.231608
2.920079,0.052256,-0.182222
2.925079,0.127461,-0.035964
2.930079,0.124997,0.074646
2.935079,0.086452,0.089220
2.940079,0.065892,-0.000243
2.945079,0.066460,-0.081353
2.950079,0.118540,-0.103129
2.955079,0.119583,-0.124897
2.960079,0.093902,-0.099236
2.965079,0.075525,-0.020333
2.970079,0.049639,0.052990
2.975079,0.084077,0.127139
2.980079,0.067015,0.141146
2.985079,0.030660,0.102840
2.990079,0.022718,0.040808
2.995079,0.012732,-0.031635
3.000079,0.026931,0.000870
3.005079,-0.019350,0.077029
3.010079,-0.051972,0.096227
3.015079,-0.077159,0.113962
3.020079,-0.129827,0.105302
3.025079,-0.114226,0.101661
3.030079,-0.133626,0.107947
3.035079,-0.165496,0.093000
3.040079,-0.163307,0.096575
3.045079,-0.180441,0.083131
3.050079,-0.199785,0.074287
3.055079,-0.216298,0.095956
3.060079,-0.197278,0.110997
3.065079,-0.194750,0.098004
3.070079,-0.198050,0.070570
3.075079,-0.184461,0.028952
3.080079,-0.192557,-0.002401
3.085079,-0.174114,0.021158
3.090079,-0.145297,0.015231
3.095079,-0.112413,-0.021460
3.100079,-0.061050,0.007182
3.105079,0.006747,0.051348
3.110079,0.107495,0.048487
3.115079,0.148803,0.051492
3.120079,0.076227,0.067021
3.125079,0.032462,0.052757
3.130079,0.036323,0.067097
3.135079,-0.008120,0.070659
3.140079,0.008239,0.042607
3.145079,0.035769,0.025485
3.150079,-0.028628,0.009478
3.155079,-0.012565,0.050692
3.160079,0.045851,0.100127
3.165079,0.011606,0.084531
3.170079,-0.073374,0.050220
3.175079,-0.157489,-0.016574
3.180079,-0.172645,-0.054592
3.185079,-0.151896,-0.029686
3.190079,-0.110726,-0.026516
3.195079,-0.079487,0.024885
3.200079,-0.097713,0.006219
3.205079,-0.097179,-0.060141
3.210079,-0.105309,-0.016630
3.215079,-0.100772,-0.020477
3.220079,-0.094440,-0.062949
3.225079,-0.102381,-0.105503
3.230079,-0.046978,-0.086266
3.235079,0.008919,-0.006959
3.240079,0.040453,-0.004440
3.245079,0.047049,-0.004158
3.250079,0.056418,-0.021792
3.255079,0.081821,-0.066489
3.260079,0.064087,-0.076675
3.265079,0.096243,-0.066368
3.270079,0.141726,-0.041982
3.275079,0.146225,-0.049482
3.280079,0.183648,-0.072714
3.285079,0.202591,-0.064380
3.290079,0.195445,-0.046957
3.295079,0.201714,-0.052908
3.300079,0.207315,-0.074937
3.305079,0.208493,-0.081796
3.310079,0.201171,-0.075716
3.315079,0.191024,-0.056067
3.320079,0.171780,-0.038545
3.325079,0.160755,-0.042130
3.330079,0.158351,-0.048991
3.335079,0.141275,-0.033841
3.340079,0.116704,0.004703
3.345079,0.071469,-0.096387
3.350079,0.028379,-0.252339
3.355079,-0.019021,-0.254851
3.360079,-0.090482,-0.219362
3.365079,-0.069815,-0.186047
3.370079,0.000291,-0.128606
3.375079,-0.010384,-0.095971
3.380079,-0.013164,-0.077516
3.385079,-0.003638,-0.067997
3.390079,-0.045759,-0.098668
3.395079,-0.032064,-0.140836
3.400079,0.006622,-0.170780
3.405079,-0.034289,-0.110895
3.410079,-0.034414,0.015624
3.415079,0.032187,0.074274
3.420079,0.103577,0.050195
3.425079,0.141402,-0.056012
3.430079,0.105341,-0.161953
3.435079,0.064166,-0.158498
3.440079,0.029778,-0.067162
3.445079,0.034671,0.035232
3.450079,0.072901,0.081519
3.455079,0.061233,0.097701
3.460079,0.078130,0.075285
3.465079,0.097353,0.029213
3.470079,0.121159,0.001694
3.475079,0.134231,-0.063683
3.480079,0.059104,-0.071280
3.485079,0.005599,0.027149
3.490079,-0.031496,0.079333
3.495079,-0.024204,0.103604
3.500079,-0.010513,0.154591
3.505079,-0.034510,0.114412
3.510079,-0.027510,0.046650
3.515079,-0.074496,0.026811
3.520079,-0.110381,0.030311
3.525079,-0.120407,0.093940
3.530079,-0.172679,0.111708
3.535079,-0.183835,0.081160
3.540079,-0.183524,0.077161
3.545079,-0.191460,0.085437
3.550079,-0.198673,0.100283
3.555079,-0.201458,0.085741
3.560079,-0.191810,0.063703
3.565079,-0.198596,0.061744
3.570079,-0.192963,0.058494
3.575079,-0.193435,0.055366
3.580079,-0.187878,0.061074
3.585079,-0.159415,0.040260
3.590079,-0.137786,0.008095
3.595079,-0.093049,0.095344
3.600079,-0.032603,0.264820
3.605079,0.041332,0.288935
3.610079,0.130804,0.180693
3.615079,0.115231,0.123443
3.620079,0.038463,0.073179
3.625079,0.044778,0.051983
3.630079,0.038439,0.089519
3.635079,0.013854,0.068657
3.640079,0.043607,0.065605
3.645079,0.000933,0.097487
3.650079,-0.057046,0.086232
3.655079,-0.005267,0.055084
3.660079,0.021471,-0.013125
3.665079,-0.035490,-0.051187
3.670079,-0.121764,-0.018953
3.675079,-0.162387,0.040636
3.680079,-0.133765,0.111899
3.685079,-0.096430,0.058676
3.690079,-0.067574,-0.023255
3.695079,-0.107621,0.002821
3.700079,-0.151624,-0.004584
3.705079,-0.145159,-0.022687
3.710079,-0.122160,-0.011294
3.715079,-0.075481,0.003676
3.720079,-0.091166,0.023967
3.725079,-0.088890,0.002379
3.730079,-0.024210,0.013369
3.735079,0.027773,-0.004156
3.740079,0.054704,-0.075518
3.745079,0.029822,-0.078546
3.750079,0.040264,-0.057852
3.755079,0.056338,-0.040664
3.760079,0.063474,-0.030542
3.765079,0.131461,-0.056168
3.770079,0.152124,-0.090660
3.775079,0.163941,-0.091120
3.780079,0.197796,-0.085500
3.785079,0.196214,-0.078038
3.790079,0.194325,-0.058016
3.795079,0.192144,-0.066418
3.800079,0.209364,-0.073973
3.805079,0.212532,-0.062564
3.810079,0.198020,-0.052035
3.815079,0.195555,-0.051502
3.820079,0.174862,-0.051918
3.825079,0.173151,-0.031573
3.830079,0.172499,-0.010555
3.835079,0.139057,0.003252
3.840079,0.096612,-0.004564
3.845079,0.055357,-0.086655
3.850079,0.011005,-0.065562
