Time (s),A-output,B-output
1.990000,-0.121553,-0.048466
1.995000,-0.049996,-0.054027
2.000000,0.016900,-0.065681
2.005000,0.076659,-0.056418
2.010000,0.060395,-0.088737
2.015000,0.020626,-0.131124
2.020000,-0.063750,-0.056907
2.025000,-0.185667,-0.000492
2.030000,-0.229913,0.015143
2.035000,-0.180756,0.032793
2.040000,-0.134289,0.005130
2.045000,-0.066740,-0.001975
2.050000,0.007303,-0.010870
2.055000,0.043533,-0.083830
2.060000,0.054506,-0.142712
2.065000,-0.023853,-0.148445
2.070000,-0.128461,-0.144142
2.075000,-0.147360,-0.132526
2.080000,-0.142529,-0.090242
2.085000,-0.132477,-0.040083
2.090000,-0.061418,-0.024620
2.095000,0.059821,-0.032126
2.100000,0.143580,-0.028932
2.105000,0.143478,-0.030756
2.110000,0.121508,-0.048167
2.115000,0.090839,-0.083722
2.120000,0.031834,-0.129748
2.125000,-0.030216,-0.135006
2.130000,-0.039452,-0.130792
2.135000,0.024689,-0.128529
2.140000,0.104488,-0.100217
2.145000,0.173826,-0.075564
2.150000,0.227901,-0.070024
2.155000,0.254308,-0.082813
2.160000,0.228802,-0.088241
2.165000,0.164769,-0.064791
2.170000,0.102303,-0.043535
2.175000,0.064753,-0.035721
2.180000,0.075878,-0.026170
2.185000,0.115713,-0.002618
2.190000,0.167910,0.016429
2.195000,0.233287,0.025555
2.200000,0.264670,0.018591
2.205000,0.229471,-0.001476
2.210000,0.168816,-0.052142
2.215000,0.149450,-0.080640
2.220000,0.093395,-0.044594
2.225000,-0.051274,-0.040017
2.230000,-0.109531,-0.046099
2.235000,-0.010542,-0.057325
2.240000,0.094974,-0.091622
2.245000,0.139875,-0.090735
2.250000,0.181724,-0.062680
2.255000,0.203224,-0.040334
2.260000,0.126463,-0.048474
2.265000,-0.025576,-0.032947
2.270000,-0.146896,0.028458
2.275000,-0.191342,0.036624
2.280000,-0.159640,0.033447
2.285000,-0.074121,0.042324
2.290000,0.007009,-0.006079
2.295000,0.071842,-0.004999
2.300000,0.138192,0.012538
2.305000,0.105581,-0.020854
2.310000,-0.001406,-0.015226
2.315000,-0.085978,-0.029591
2.320000,-0.146419,-0.041028
2.325000,-0.145780,-0.017432
2.330000,-0.123274,-0.017033
2.335000,-0.081522,-0.018144
2.340000,0.031471,-0.009238
2.345000,0.114022,0.023460
2.350000,0.078407,0.074074
2.355000,0.025295,0.083681
2.360000,-0.004591,0.051917
2.365000,-0.057810,0.031268
2.370000,-0.135001,0.011692
2.375000,-0.143254,0.008600
2.380000,-0.071509,-0.000317
2.385000,0.013562,-0.014358
2.390000,0.070252,0.003848
2.395000,0.090132,0.038392
2.400000,0.088085,0.065310
2.405000,0.052424,0.063740
2.410000,-0.022329,0.081269
2.415000,-0.098219,0.120776
2.420000,-0.132744,0.134708
2.425000,-0.085966,0.133596
2.430000,0.003081,0.112987
2.435000,0.031842,0.079104
2.440000,0.036637,0.065772
2.445000,0.047216,0.062475
2.450000,0.021362,0.084199
2.455000,-0.070432,0.108599
2.460000,-0.153321,0.089864
2.465000,-0.167233,0.065332
2.470000,-0.156698,0.057058
2.475000,-0.136741,0.055792
2.480000,-0.076336,0.078612
2.485000,-0.009404,0.101445
2.490000,0.010966,0.088228
2.495000,-0.023580,0.064392
2.564193,-0.057558,0.062008
2.569193,-0.092685,0.072926
2.574193,-0.151736,0.129500
2.579193,-0.129582,0.160291
2.584193,-0.056571,0.110342
2.589193,-0.051732,0.052595
2.594193,-0.033929,0.014917
2.599193,-0.008389,0.008467
2.604193,-0.060003,0.100088
2.609193,-0.110426,0.205058
2.614193,-0.057448,0.218277
2.619193,0.142688,0.142512
2.624193,0.267920,0.022588
2.629193,0.221511,-0.009552
2.634193,0.183030,-0.002667
2.639193,0.132873,-0.063601
2.644193,0.058989,-0.135365
2.649193,-0.053722,-0.116012
2.654193,-0.149926,-0.077095
2.659193,-0.111169,-0.046465
2.664193,-0.035171,-0.000060
2.669193,0.027126,0.014473
2.674193,0.100694,0.075927
2.679193,0.116779,0.130394
2.684193,0.082593,0.082648
2.689193,0.018413,0.036232
2.694193,-0.109388,-0.006130
2.699193,-0.205922,-0.085011
2.704193,-0.186263,-0.128134
2.709193,-0.128157,-0.143138
2.714193,-0.070609,-0.124108
2.719193,0.016751,-0.063682
2.724193,0.071496,-0.031440
2.729193,0.094949,-0.002529
2.734193,0.077765,0.053171
2.739193,-0.021138,0.067318
2.744193,-0.081214,0.031089
2.749193,-0.093074,-0.007950
2.754193,-0.127412,-0.029072
2.759193,-0.102416,-0.043134
2.764193,-0.000700,-0.071473
2.769193,0.101414,-0.100105
2.774193,0.133634,-0.105243
2.779193,0.105955,-0.091374
2.784193,0.072200,-0.084053
2.789193,0.030680,-0.086609
2.794193,-0.023083,-0.069210
2.799193,-0.056660,-0.048608
2.804193,-0.027134,-0.041479
2.809193,0.048825,-0.041203
2.814193,0.115375,-0.054773
2.819193,0.163150,-0.040651
2.824193,0.193800,-0.028091
2.829193,0.183051,-0.047375
2.834193,0.129708,-0.072896
2.839193,0.060691,-0.082268
2.844193,0.017445,-0.077701
2.849193,0.013520,-0.072534
2.854193,0.049023,-0.042296
2.859193,0.106687,-0.030767
2.864193,0.188740,-0.045242
2.869193,0.256957,-0.031999
2.874193,0.246385,-0.021576
2.879193,0.183948,-0.079275
2.884193,0.097882,-0.197913
2.889193,0.012899,-0.195328
2.894193,-0.119794,-0.127251
2.899193,-0.233091,-0.095679
2.904193,-0.163921,-0.056934
2.909193,0.007221,-0.040077
2.914193,0.103079,-0.008779
2.919193,0.144651,0.012627
2.924193,0.191115,0.012890
2.929193,0.172779,0.026099
2.934193,0.064882,0.014146
2.939193,-0.052236,0.011757
2.944193,-0.106692,-0.004580
2.949193,-0.112452,-0.035283
2.954193,-0.063451,-0.035118
2.959193,0.005919,-0.066370
2.964193,0.064235,-0.059638
2.969193,0.154977,-0.010498
2.974193,0.168523,-0.008337
2.979193,0.083658,0.004788
2.984193,0.000837,0.032016
2.989193,-0.081662,0.028931
2.994193,-0.118045,0.034057
2.999193,-0.096034,0.049128
3.004193,-0.075730,0.042123
3.009193,0.009587,0.023315
3.014193,0.143990,0.041624
3.019193,0.152058,0.053376
3.024193,0.062330,0.047206
3.029193,0.012198,0.044579
3.034193,-0.029312,0.040041
3.039193,-0.126951,0.053338
3.044193,-0.183501,0.080651
3.049193,-0.134501,0.064487
3.054193,-0.040113,0.001669
3.059193,0.027310,0.004025
3.064193,0.047298,0.069320
3.069193,0.045472,0.084252
3.074193,0.025480,0.051590
3.079193,-0.036625,0.046430
3.084193,-0.128383,0.095129
3.089193,-0.188008,0.119572
3.094193,-0.167939,0.104398
3.099193,-0.089690,0.096681
3.104193,-0.037176,0.081096
3.109193,-0.018193,0.089030
3.114193,0.024866,0.102207
3.119193,0.033151,0.101776
3.124193,-0.054725,0.080240
3.129193,-0.150809,0.040151
3.134193,-0.176078,0.033197
3.139193,-0.175122,0.039994
3.144193,-0.168186,0.050260
3.149193,-0.109704,0.070481
3.154193,-0.026941,0.069866
3.159193,0.008490,0.058596
3.164193,-0.005979,0.063924
3.169193,-0.023176,0.067860
3.174193,-0.043799,0.051270
3.179193,-0.096639,0.008651
3.184193,-0.122364,-0.026353
3.189193,-0.076543,-0.043845
3.194193,-0.041979,-0.067179
3.199193,-0.015474,-0.104415
3.204193,0.032537,-0.106475
3.209193,-0.013105,-0.098326
3.214193,-0.093166,-0.084443
3.219193,-0.129886,-0.018810
3.224193,-0.012879,-0.019133
3.229193,0.151972,-0.044311
3.234193,0.162723,0.007116
3.239193,0.134628,0.051183
3.244193,0.081391,0.043008
3.249193,0.000776,0.037508
3.254193,-0.096223,0.068869
3.259193,-0.201542,0.090112
3.264193,-0.186625,0.064382
3.269193,-0.066057,0.042421
3.274193,-0.002930,0.012002
3.279193,0.060825,-0.030255
3.284193,0.110787,-0.039719
3.289193,0.080060,-0.095015
3.294193,0.032351,-0.174430
3.299193,-0.068833,-0.169331
3.304193,-0.188908,-0.116932
3.309193,-0.216622,-0.063661
3.314193,-0.176524,-0.033447
3.319193,-0.124769,-0.019962
3.324193,-0.037797,0.023907
3.329193,0.035617,0.051262
3.334193,0.072179,0.017099
3.339193,0.066375,-0.041061
3.344193,-0.033321,-0.095635
3.349193,-0.142076,-0.137494
3.354193,-0.171738,-0.145691
3.359193,-0.169174,-0.120246
3.364193,-0.152326,-0.083964
3.369193,-0.072048,-0.073694
3.374193,0.043389,-0.070640
3.379193,0.105584,-0.040421
3.384193,0.098435,-0.001259
3.389193,0.072110,0.020527
3.394193,0.041389,0.001024
3.399193,-0.012549,-0.025726
3.404193,-0.068353,-0.029202
3.409193,-0.062455,-0.049553
3.414193,0.010898,-0.084843
3.419193,0.096079,-0.083058
3.424193,0.158867,-0.061364
3.429193,0.200287,-0.066704
3.434193,0.215828,-0.094117
3.439193,0.188595,-0.104282
3.444193,0.127055,-0.085122
3.449193,0.074829,-0.068533
3.454193,0.061936,-0.060099
3.459193,0.085019,-0.039597
3.464193,0.132678,-0.032584
3.469193,0.202247,-0.034772
3.474193,0.262167,-0.014422
3.479193,0.272058,0.004672
3.484193,0.225365,-0.003009
3.489193,0.149891,-0.052823
3.494193,0.093046,-0.045473
3.499193,0.012268,0.011752
3.504193,-0.115553,0.019010
3.509193,-0.138603,0.007574
3.514193,-0.017111,-0.049482
3.519193,0.085555,-0.076621
3.524193,0.120739,-0.052263
3.529193,0.168055,-0.054570
3.534193,0.187391,-0.026503
3.539193,0.104995,-0.019084
3.544193,-0.045751,-0.035397
3.549193,-0.147880,-0.011572
3.554193,-0.187682,-0.010657
3.559193,-0.155855,0.006092
3.564193,-0.066460,0.030084
3.569193,0.019577,0.030059
3.574193,0.095588,0.052743
3.579193,0.141320,0.062967
3.584193,0.080683,0.071852
