Time (s),A-output,B-output
2.055000,-0.174504,-0.024701
2.060000,-0.199687,0.024575
2.065000,-0.122748,0.112622
2.070000,0.013664,0.145481
2.075000,0.134224,0.059916
2.080000,0.212927,0.001493
2.085000,0.184158,-0.006402
2.090000,0.048254,0.005054
2.095000,-0.097336,0.074859
2.100000,-0.243986,0.101994
2.105000,-0.288935,0.041501
2.110000,-0.243178,0.023319
2.115000,-0.188160,0.091859
2.120000,-0.137414,0.165816
2.125000,-0.065611,0.189421
2.130000,-0.007090,0.173541
2.135000,-0.094740,0.135654
2.140000,-0.241285,0.101830
2.145000,-0.312606,0.081442
2.150000,-0.354625,0.078865
2.155000,-0.393553,0.076919
2.160000,-0.344378,0.063999
2.165000,-0.209323,0.055588
2.170000,-0.117563,0.101344
2.175000,-0.092844,0.108095
2.180000,-0.039060,0.014079
2.185000,-0.061208,-0.047349
2.190000,-0.231619,-0.052648
2.195000,-0.390581,0.119660
2.200000,-0.453371,0.326480
2.205000,-0.342592,0.287628
2.210000,-0.026653,0.189034
2.215000,0.212240,0.195560
2.220000,0.220409,0.197989
2.225000,0.213217,0.177887
2.230000,0.138155,0.088879
2.235000,-0.024409,-0.032121
2.240000,-0.212205,0.023118
2.245000,-0.381875,0.049451
2.250000,-0.281733,0.035998
2.255000,-0.077328,0.050731
2.260000,0.093015,-0.024920
2.265000,0.272157,0.009276
2.270000,0.347740,0.037346
2.275000,0.310916,-0.029668
2.280000,0.138869,-0.028469
2.285000,-0.070707,-0.076107
2.290000,-0.214920,-0.113457
2.295000,-0.222679,-0.101750
2.300000,-0.097970,-0.082225
2.305000,0.017767,-0.032236
2.310000,0.164212,-0.030711
2.315000,0.320172,-0.039202
2.320000,0.357186,-0.056722
2.325000,0.259491,-0.080030
2.330000,0.089141,-0.086861
2.335000,-0.033944,-0.121150
2.340000,-0.106219,-0.158148
2.345000,-0.134526,-0.142888
2.350000,-0.048484,-0.101480
2.355000,0.119032,-0.083811
2.360000,0.280974,-0.089409
2.365000,0.344047,-0.086758
2.370000,0.306533,-0.077529
2.375000,0.221961,-0.070452
2.380000,0.094735,-0.062931
2.385000,-0.036145,-0.055376
2.390000,-0.096718,-0.043591
2.395000,-0.039539,-0.045265
2.400000,0.099814,-0.034657
2.405000,0.244641,-0.032312
2.410000,0.344940,-0.098829
2.415000,0.406993,-0.083685
2.420000,0.307754,0.005806
2.425000,-0.014294,-0.016443
2.430000,-0.239762,-0.049640
2.435000,-0.219570,-0.077443
2.440000,-0.137080,-0.074172
2.445000,-0.011550,0.029810
2.450000,0.165744,0.034884
2.455000,0.303902,-0.037775
2.460000,0.339458,-0.095238
